"uid","namedLocation","domainID","siteID","plotID","pointID","startDate","endDate","sampleID","subsampleID","cameraOrientation","cameraPosition","biophysicalCriteria","imageType","imageFileName","imageFileUrl","remarks","publicationDate","release"
"d3311342-717c-48e0-99e9-e687541bab0f","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","S10",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.S10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5118.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/overstory/D20_5118.NEF",NA,"20221128T191416Z","RELEASE-2023"
"4fa94eeb-ec1e-4737-8f0b-4d30ea030956","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","N10",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.N10.UNDERSTORY","downward","shoulder",NA,"understory","D20_5106.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/understory/D20_5106.NEF",NA,"20221128T191416Z","RELEASE-2023"
"2a2bf902-5254-4ffc-8995-5b947762e396","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","W2",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.W2.OVERSTORY","upward","shoulder",NA,"overstory","D20_5121.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/overstory/D20_5121.NEF",NA,"20221128T191416Z","RELEASE-2023"
"b0aa3114-aa0b-456a-8dcd-b7addff0e2ce","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","S2",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.S2.UNDERSTORY","downward","shoulder",NA,"understory","D20_5114.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/understory/D20_5114.NEF",NA,"20221128T191416Z","RELEASE-2023"
"a12ef80e-c72c-425d-84f9-aa2b9ea8723d","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","E10",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.E10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5112.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/overstory/D20_5112.NEF",NA,"20221128T191416Z","RELEASE-2023"
"61035c50-3433-431e-a5ea-17eadd826fbf","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","S6",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.S6.OVERSTORY","upward","shoulder",NA,"overstory","D20_5117.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/overstory/D20_5117.NEF",NA,"20221128T191416Z","RELEASE-2023"
"026da5c8-4515-4a8b-887a-badfdf9ed5ba","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","N6",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.N6.OVERSTORY","upward","shoulder",NA,"overstory","D20_5104.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/overstory/D20_5104.NEF",NA,"20221128T191416Z","RELEASE-2023"
"175d4321-db88-477e-90e8-e10a26adfdb1","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","N6",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.N6.UNDERSTORY","downward","shoulder",NA,"understory","D20_5103.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/understory/D20_5103.NEF",NA,"20221128T191416Z","RELEASE-2023"
"d5685acf-c64b-4e63-860d-2ea48482bde5","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","E6",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.E6.OVERSTORY","upward","shoulder",NA,"overstory","D20_5109.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/overstory/D20_5109.NEF",NA,"20221128T191416Z","RELEASE-2023"
"0eebc401-53f0-492e-91c4-434005801293","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","S10",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.S10.UNDERSTORY","downward","shoulder",NA,"understory","D20_5119.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/understory/D20_5119.NEF",NA,"20221128T191416Z","RELEASE-2023"
"a37cf6fc-988f-4552-a9a0-843c4676e50f","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","S6",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.S6.UNDERSTORY","downward","shoulder",NA,"understory","D20_5116.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/understory/D20_5116.NEF",NA,"20221128T191416Z","RELEASE-2023"
"2d3c0ae1-7da4-42e3-b025-5d4e405008c7","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","N10",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.N10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5105.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/overstory/D20_5105.NEF",NA,"20221128T191416Z","RELEASE-2023"
"048415b4-a6a4-44d2-8b73-7f1f55c3d787","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","W10",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.W10.UNDERSTORY","downward","shoulder",NA,"understory","D20_5124.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/understory/D20_5124.NEF",NA,"20221128T191416Z","RELEASE-2023"
"6992fb84-2f6a-40f8-a2b6-56846c3e0763","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","W10",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.W10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5125.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/overstory/D20_5125.NEF",NA,"20221128T191416Z","RELEASE-2023"
"6c0ecd15-7daa-4cc9-b249-0d825f278f4c","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","E10",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.E10.UNDERSTORY","downward","shoulder",NA,"understory","D20_5111.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/understory/D20_5111.NEF",NA,"20221128T191416Z","RELEASE-2023"
"61203188-86a1-4706-ad10-a97d2e7056b2","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","E6",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.E6.UNDERSTORY","downward","shoulder",NA,"understory","D20_5110.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/understory/D20_5110.NEF",NA,"20221128T191416Z","RELEASE-2023"
"b1646f7f-8473-4eb9-b5d4-95934f2ebd89","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","N2",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.N2.UNDERSTORY","downward","shoulder",NA,"understory","D20_5102.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/understory/D20_5102.NEF",NA,"20221128T191416Z","RELEASE-2023"
"fc74c371-27ff-45b9-8cbf-b5a22a2027d7","PUUM_031.basePlot.dhp","D20","PUUM","PUUM_031","N2",2019-10-08 21:04:00,2019-10-08 21:14:00,"DHP.2019.21.PUUM031","DHP.2019.21.PUUM031.N2.OVERSTORY","upward","shoulder",NA,"overstory","D20_5101.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_031/overstory/D20_5101.NEF",NA,"20221128T191416Z","RELEASE-2023"
"cda14094-f966-443d-9b0e-425bd57555f3","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","N2",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.N2.UNDERSTORY","downward","shoulder",NA,"understory","D20_5143.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5143.NEF",NA,"20221128T191416Z","RELEASE-2023"
"4b241adf-0275-439e-b489-44d973cf67ed","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","S6",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.S6.UNDERSTORY","downward","shoulder",NA,"understory","D20_5155.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5155.NEF",NA,"20221128T191416Z","RELEASE-2023"
"a6260369-8a23-42bb-b2e6-838b688a16db","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","W6",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.W6.OVERSTORY","upward","shoulder",NA,"overstory","D20_5162.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5162.NEF",NA,"20221128T191416Z","RELEASE-2023"
"148d9d8d-a041-4599-b383-b3993a390d98","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","N10",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.N10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5137.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5137.NEF",NA,"20221128T191416Z","RELEASE-2023"
"654bec75-c5a3-4070-9c9c-2d714ac439fb","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","N6",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.N6.UNDERSTORY","downward","shoulder",NA,"understory","D20_5139.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5139.NEF",NA,"20221128T191416Z","RELEASE-2023"
"216f2223-5853-4898-bcc2-24e873fadfcf","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","W10",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.W10.UNDERSTORY","downward","shoulder",NA,"understory","D20_5165.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5165.NEF",NA,"20221128T191416Z","RELEASE-2023"
"a608dff2-2392-443d-96c6-37f54e31d766","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","E6",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.E6.UNDERSTORY","downward","shoulder",NA,"understory","D20_5148.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5148.NEF",NA,"20221128T191416Z","RELEASE-2023"
"4a81db48-783f-41e2-a8c4-53b99491b9be","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","W10",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.W10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5168.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5168.NEF",NA,"20221128T191416Z","RELEASE-2023"
"5a8452fb-7284-4cd9-abe7-1b24e6f4b537","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","E2",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.E2.OVERSTORY","upward","shoulder",NA,"overstory","D20_5146.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5146.NEF",NA,"20221128T191416Z","RELEASE-2023"
"1941c7c6-0c0a-48b5-9e40-7462c2a56d36","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","S2",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.S2.OVERSTORY","upward","shoulder",NA,"overstory","D20_5151.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5151.NEF",NA,"20221128T191416Z","RELEASE-2023"
"80b9c660-8c9c-46eb-bd96-2c320aab29e1","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","S10",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.S10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5157.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5157.NEF",NA,"20221128T191416Z","RELEASE-2023"
"fcd30b4b-898d-4a94-8b83-ebe7782983e7","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","E2",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.E2.UNDERSTORY","downward","shoulder",NA,"understory","D20_5145.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5145.NEF",NA,"20221128T191416Z","RELEASE-2023"
"93ba713d-36ce-49c2-b5cf-44e3c5fc1f93","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","S2",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.S2.UNDERSTORY","downward","shoulder",NA,"understory","D20_5154.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5154.NEF",NA,"20221128T191416Z","RELEASE-2023"
"ec8f3f44-5c89-4e25-a65a-f141303dd5bb","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","E10",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.E10.UNDERSTORY","downward","shoulder",NA,"understory","D20_5149.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5149.NEF",NA,"20221128T191416Z","RELEASE-2023"
"ca148cc4-403e-419d-83b3-4149b4817de3","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","E6",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.E6.OVERSTORY","upward","shoulder",NA,"overstory","D20_5147.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5147.NEF",NA,"20221128T191416Z","RELEASE-2023"
"9afca925-e643-4f02-8082-d606d07ddf20","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","S10",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.S10.UNDERSTORY","downward","shoulder",NA,"understory","D20_5158.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5158.NEF",NA,"20221128T191416Z","RELEASE-2023"
"dabecb0a-2000-4234-a2ff-91a6defabbff","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","W2",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.W2.UNDERSTORY","downward","shoulder",NA,"understory","D20_5159.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5159.NEF",NA,"20221128T191416Z","RELEASE-2023"
"82823278-498f-4280-bcbe-a906240ed601","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","S6",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.S6.OVERSTORY","upward","shoulder",NA,"overstory","D20_5156.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5156.NEF",NA,"20221128T191416Z","RELEASE-2023"
"d2fd7c46-05bf-4d5a-aef6-d60af2ed6c19","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","W2",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.W2.OVERSTORY","upward","shoulder",NA,"overstory","D20_5161.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5161.NEF",NA,"20221128T191416Z","RELEASE-2023"
"1b9bc9dd-9fab-431e-b3d9-4d84ca33adf9","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","E10",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.E10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5150.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5150.NEF",NA,"20221128T191416Z","RELEASE-2023"
"032d43ba-f641-4640-9719-f0c27a59d58c","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","N6",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.N6.OVERSTORY","upward","shoulder",NA,"overstory","D20_5140.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5140.NEF",NA,"20221128T191416Z","RELEASE-2023"
"1f51cc96-e28e-4610-a47f-6acd1044d1b6","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","N2",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.N2.OVERSTORY","upward","shoulder",NA,"overstory","D20_5141.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/overstory/D20_5141.NEF",NA,"20221128T191416Z","RELEASE-2023"
"b01e1b5a-9997-48a0-8d2f-96d2b6de3f57","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","N10",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.N10.UNDERSTORY","downward","shoulder",NA,"understory","D20_5138.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5138.NEF",NA,"20221128T191416Z","RELEASE-2023"
"70764e19-a672-411f-8081-1ea4f40ca179","PUUM_041.basePlot.dhp","D20","PUUM","PUUM_041","W6",2019-10-08 23:19:00,2019-10-08 23:27:00,"DHP.2019.21.PUUM041","DHP.2019.21.PUUM041.W6.UNDERSTORY","downward","shoulder",NA,"understory","D20_5163.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_041/understory/D20_5163.NEF",NA,"20221128T191416Z","RELEASE-2023"
"a624ecb1-6b6a-4904-bec7-eb65143b679c","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","E10",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.E10.UNDERSTORY","downward","shoulder",NA,"understory","D20_5183.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/understory/D20_5183.NEF",NA,"20221128T191416Z","RELEASE-2023"
"4c7b3612-f19e-4f07-b13b-d6f3fe96a4af","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","N2",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.N2.OVERSTORY","upward","shoulder",NA,"overstory","D20_5176.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/overstory/D20_5176.NEF",NA,"20221128T191416Z","RELEASE-2023"
"c79b1309-82ab-474e-a438-0c93f427a949","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","S2",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.S2.OVERSTORY","upward","shoulder",NA,"overstory","D20_5186.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/overstory/D20_5186.NEF",NA,"20221128T191416Z","RELEASE-2023"
"61508a1b-bc14-4786-9d7d-e6c17f364432","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","W2",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.W2.UNDERSTORY","downward","shoulder",NA,"understory","D20_5193.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/understory/D20_5193.NEF",NA,"20221128T191416Z","RELEASE-2023"
"c1b30704-c245-4fbe-b622-a8d83c8fbdf9","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","W10",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.W10.UNDERSTORY","downward","shoulder",NA,"understory","D20_5198.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/understory/D20_5198.NEF",NA,"20221128T191416Z","RELEASE-2023"
"b0e911dd-9a25-4331-b335-b5cef48907c9","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","W6",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.W6.OVERSTORY","upward","shoulder",NA,"overstory","D20_5195.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/overstory/D20_5195.NEF",NA,"20221128T191416Z","RELEASE-2023"
"1ddc5886-7810-4549-ad29-d2cb6053a09f","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","S2",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.S2.UNDERSTORY","downward","shoulder",NA,"understory","D20_5192.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/understory/D20_5192.NEF",NA,"20221128T191416Z","RELEASE-2023"
"f393e053-d026-42bb-9b6d-7703346f4594","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","N10",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.N10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5169.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/overstory/D20_5169.NEF",NA,"20221128T191416Z","RELEASE-2023"
"b272aea6-30e1-4e4f-877f-0ebcaba44514","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","N6",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.N6.OVERSTORY","upward","shoulder",NA,"overstory","D20_5175.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/overstory/D20_5175.NEF",NA,"20221128T191416Z","RELEASE-2023"
"e7084f5a-531c-481e-86f4-9e14540ced67","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","E2",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.E2.OVERSTORY","upward","shoulder",NA,"overstory","D20_5179.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/overstory/D20_5179.NEF",NA,"20221128T191416Z","RELEASE-2023"
"51ea68e3-4cd8-48a3-8d50-58ebdc2f1373","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","E6",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.E6.UNDERSTORY","downward","shoulder",NA,"understory","D20_5182.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/understory/D20_5182.NEF",NA,"20221128T191416Z","RELEASE-2023"
"4f1bd6e8-d84c-4577-b54f-b1debe4184e7","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","N2",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.N2.UNDERSTORY","downward","shoulder",NA,"understory","D20_5177.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/understory/D20_5177.NEF",NA,"20221128T191416Z","RELEASE-2023"
"7258ab6f-219f-4360-ae8c-2fd9fe734ca8","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","W10",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.W10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5199.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/overstory/D20_5199.NEF",NA,"20221128T191416Z","RELEASE-2023"
"548efca6-642d-4972-94d9-c99a1d957c84","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","E10",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.E10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5184.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/overstory/D20_5184.NEF",NA,"20221128T191416Z","RELEASE-2023"
"342ca31c-1ca8-4b18-8541-330cdc7e7659","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","S10",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.S10.OVERSTORY","upward","shoulder",NA,"overstory","D20_5188.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/overstory/D20_5188.NEF",NA,"20221128T191416Z","RELEASE-2023"
"593025e7-66ed-48b4-a94e-2252c0efb0b5","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","S10",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.S10.UNDERSTORY","downward","shoulder",NA,"understory","D20_5190.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/understory/D20_5190.NEF",NA,"20221128T191416Z","RELEASE-2023"
"69078171-c99e-4488-a56a-d44e8711ac22","PUUM_039.basePlot.dhp","D20","PUUM","PUUM_039","S6",2019-10-08 23:43:00,2019-10-08 23:53:00,"DHP.2019.21.PUUM039","DHP.2019.21.PUUM039.S6.OVERSTORY","upward","shoulder",NA,"overstory","D20_5187.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM21/PUUM_039/overstory/D20_5187.NEF",NA,"20221128T191416Z","RELEASE-2023"
